cliente_id,idade,tempo_cliente_meses,contrato,forma_pagamento,charge_mensal,total_cobrado,num_produtos,tem_internet,tem_fone,chamadas_suporte,churn
CLI-02835,23,30,mensal,debito_automatico,37.46,1189.29,1,1,1,2,0
CLI-02836,58,23,anual,cartao_credito,94.39,2374.42,2,1,1,2,0
CLI-02837,56,1,anual,debito_automatico,89.14,89.17,1,1,1,2,0
CLI-02838,21,32,mensal,cartao_credito,108.47,3240.02,5,1,1,2,0
CLI-02839,30,9,mensal,cartao_credito,85.19,794.76,4,0,1,1,1
CLI-02840,66,15,mensal,debito_automatico,105.12,1657.78,5,0,0,3,0
CLI-02841,19,28,anual,boleto,152.33,3899.88,5,1,1,0,0
CLI-02842,22,24,mensal,debito_automatico,99.59,2557.54,5,1,1,5,0
CLI-02843,61,60,mensal,boleto,78.24,5003.59,3,1,1,2,0
CLI-02844,44,35,bienal,debito_automatico,47.76,1662.42,3,1,1,2,0
CLI-02845,49,27,mensal,cartao_credito,130.88,3576.46,5,1,1,1,0
CLI-02846,38,20,mensal,boleto,77.2,1609.9,4,0,0,4,0
CLI-02847,25,65,mensal,debito_automatico,111.76,7521.19,5,1,1,3,0
CLI-02848,55,49,mensal,boleto,152.13,6733.59,5,1,1,2,0
CLI-02849,25,1,mensal,boleto,101.39,93.73,3,0,0,1,0
CLI-02850,67,10,bienal,boleto,117.16,1092.54,5,1,1,1,0
CLI-02851,20,47,mensal,cartao_credito,95.48,4717.03,4,1,1,2,0
CLI-02852,71,59,anual,cartao_credito,108.28,6311.96,4,0,1,1,0
CLI-02853,61,62,mensal,boleto,111.51,6976.54,5,1,0,1,0
CLI-02854,20,18,mensal,debito_automatico,112.81,2141.32,4,1,1,1,0
CLI-02855,39,46,mensal,debito_automatico,61.67,2746.6,5,1,1,3,0
CLI-02856,23,32,mensal,cartao_credito,101.59,3412.7,3,1,1,4,0
CLI-02857,19,27,mensal,cartao_credito,118.67,3167.11,5,1,1,1,0
CLI-02858,40,18,mensal,debito_automatico,128.95,2264.08,1,0,1,3,0
CLI-02859,61,39,bienal,cartao_credito,93.91,3540.19,3,1,1,1,0
CLI-02860,19,49,mensal,cartao_credito,106.43,5700.01,4,1,1,3,0
CLI-02861,55,44,mensal,cartao_credito,109.93,5100.02,4,0,1,0,0
CLI-02862,34,54,mensal,cartao_credito,102.49,5003.37,3,1,1,5,0
CLI-02863,52,34,mensal,boleto,53.33,1979.1,1,1,1,0,0
CLI-02864,51,71,mensal,debito_automatico,110.37,8267.95,3,0,1,4,0
CLI-02865,40,36,mensal,cartao_credito,67.65,2264.52,2,1,1,1,0
CLI-02866,47,18,mensal,cartao_credito,86.13,1418.98,1,1,1,4,0
CLI-02867,69,38,mensal,debito_automatico,76.82,2807.18,3,0,1,5,0
CLI-02868,25,59,anual,cartao_credito,81.55,4930.95,2,0,1,2,0
CLI-02869,39,9,mensal,boleto,100.59,926.41,5,0,0,2,0
CLI-02870,61,51,mensal,boleto,73.02,3557.07,1,0,1,1,0
CLI-02871,53,35,anual,boleto,108.34,3750.7,5,1,1,1,0
CLI-02872,22,5,bienal,debito_automatico,93.45,440.33,2,1,1,4,0
CLI-02873,30,14,anual,debito_automatico,100.08,1275.18,4,1,1,3,0
CLI-02874,46,30,mensal,debito_automatico,119.49,3596.87,4,1,1,1,0
CLI-02875,48,4,anual,cartao_credito,91.33,354.14,4,1,1,3,0
CLI-02876,64,39,anual,cartao_credito,118.59,4664.68,5,1,1,4,0
CLI-02877,74,64,mensal,cartao_credito,61.35,4277.03,1,1,1,1,0
CLI-02878,72,25,bienal,debito_automatico,145.65,3381.53,5,1,1,1,0
CLI-02879,33,28,mensal,cartao_credito,118.68,2992.04,5,1,1,2,0
CLI-02880,59,66,bienal,cartao_credito,88.06,5320.13,4,1,1,2,0
CLI-02881,47,22,anual,debito_automatico,144.69,3159.44,5,1,1,1,0
CLI-02882,74,31,anual,boleto,96.37,3111.11,2,1,1,1,1
CLI-02883,72,23,anual,cartao_credito,80.13,1872.76,3,0,0,1,0
CLI-02884,33,48,mensal,debito_automatico,91.38,4381.76,3,1,1,4,0
CLI-02885,29,20,mensal,cartao_credito,71.24,1383.19,3,1,1,2,0
CLI-02886,34,38,bienal,boleto,79.23,2896.32,4,1,1,1,0
CLI-02887,33,55,anual,cartao_credito,126.17,6767.65,4,1,1,3,0
CLI-02888,29,68,bienal,boleto,76.03,5285.47,3,1,1,0,0
CLI-02889,25,1,bienal,cartao_credito,51.25,47.84,1,1,1,1,0
CLI-02890,37,7,bienal,boleto,106.71,787.51,3,1,1,1,1
CLI-02891,20,57,anual,cartao_credito,143.19,8284.67,5,1,1,4,0
CLI-02892,33,12,mensal,cartao_credito,117.15,1340.9,3,1,1,2,0
CLI-02893,47,5,mensal,cartao_credito,139.82,699.26,3,0,1,0,1
CLI-02894,62,50,anual,cartao_credito,126.43,6906.59,1,1,1,0,0
CLI-02895,40,42,mensal,boleto,83.99,3189.28,4,1,1,1,0
CLI-02896,45,12,mensal,debito_automatico,95.77,1080.18,4,1,0,1,0
CLI-02897,68,18,mensal,debito_automatico,78.59,1400.02,5,1,0,2,0
CLI-02898,57,66,bienal,boleto,70.74,4798.11,3,0,1,2,0
CLI-02899,71,17,bienal,debito_automatico,107.45,1721.52,2,1,1,4,0
CLI-02900,22,68,anual,boleto,115.54,8534.6,5,1,1,0,0
CLI-02901,37,71,mensal,cartao_credito,131.13,9575.71,4,1,1,0,0
CLI-02902,57,62,anual,boleto,60.69,4046.82,1,1,1,2,0
CLI-02903,73,41,anual,cartao_credito,91.03,3604.83,4,1,1,2,0
CLI-02904,61,34,mensal,debito_automatico,113.87,4126.29,4,1,1,1,0
CLI-02905,18,70,mensal,debito_automatico,99.13,6770.09,1,1,0,1,0
CLI-02906,74,45,mensal,debito_automatico,61.3,2622.09,3,1,1,1,0
CLI-02907,47,58,anual,debito_automatico,89.19,5598.92,3,1,1,5,0
CLI-02908,38,51,anual,debito_automatico,109.99,5152.0,4,1,1,7,0
CLI-02909,37,34,mensal,boleto,125.66,4650.88,5,1,1,3,0
CLI-02910,23,44,bienal,boleto,105.61,4608.29,2,1,1,2,0
CLI-02911,39,15,mensal,boleto,108.51,1788.01,5,1,1,1,0
CLI-02912,35,70,mensal,boleto,85.29,6017.58,5,1,1,3,0
CLI-02913,25,50,mensal,boleto,63.49,3337.98,4,1,1,1,0
CLI-02914,56,32,mensal,boleto,98.35,2836.93,4,1,1,2,0
CLI-02915,49,67,mensal,boleto,80.22,5371.16,2,1,1,4,0
CLI-02916,50,3,mensal,debito_automatico,70.08,220.22,2,1,1,2,0
CLI-02917,70,51,mensal,boleto,103.86,5596.48,2,0,1,1,0
CLI-02918,33,67,mensal,boleto,79.05,4934.13,4,1,1,1,0
CLI-02919,29,48,anual,debito_automatico,88.76,4191.44,4,1,1,2,0
CLI-02920,55,17,mensal,debito_automatico,133.34,2230.09,5,1,1,3,0
CLI-02921,69,7,mensal,cartao_credito,86.5,557.5,4,0,1,0,0
CLI-02922,51,13,anual,boleto,100.46,1291.1,3,1,1,3,0
CLI-02923,31,66,mensal,boleto,93.81,6571.73,3,1,1,1,0
CLI-02924,53,4,anual,debito_automatico,90.86,348.92,2,0,1,0,0
CLI-02925,50,10,bienal,cartao_credito,119.63,1180.17,4,1,1,2,0
CLI-02926,40,17,mensal,cartao_credito,100.51,1866.2,3,1,1,2,0
CLI-02927,67,52,bienal,debito_automatico,82.27,3877.37,5,1,0,0,0
CLI-02928,62,6,anual,cartao_credito,53.65,327.79,1,1,1,3,0
CLI-02929,19,69,bienal,debito_automatico,115.9,8386.46,5,1,1,0,0
CLI-02930,58,9,anual,boleto,59.61,564.48,1,1,0,3,0
CLI-02931,38,21,mensal,debito_automatico,129.11,2828.4,5,0,1,2,0
CLI-02932,19,24,bienal,debito_automatico,100.18,2513.21,3,0,0,0,0
CLI-02933,44,4,mensal,boleto,67.68,246.84,4,1,1,2,0
CLI-02934,74,24,mensal,debito_automatico,115.78,2797.69,1,0,1,2,0
CLI-02935,26,59,mensal,cartao_credito,94.68,5902.26,4,1,0,4,0
CLI-02936,18,3,mensal,debito_automatico,97.81,269.61,4,1,1,3,0
CLI-02937,28,68,mensal,debito_automatico,102.45,6286.73,3,1,1,1,0
CLI-02938,20,40,anual,boleto,84.27,3582.87,2,1,1,1,0
CLI-02939,69,48,bienal,boleto,105.23,5265.5,2,1,1,3,0
CLI-02940,40,54,mensal,cartao_credito,57.64,3057.91,1,1,1,2,0
CLI-02941,43,35,bienal,cartao_credito,116.94,4453.4,3,1,1,3,0
CLI-02942,21,56,bienal,cartao_credito,115.62,6819.95,4,1,1,0,0
CLI-02943,35,40,mensal,debito_automatico,94.51,4134.14,5,1,1,3,0
CLI-02944,72,68,mensal,boleto,115.03,8493.66,5,1,1,2,0
CLI-02945,23,46,anual,debito_automatico,102.24,4685.44,1,1,0,5,0
CLI-02946,52,13,anual,debito_automatico,88.43,1208.15,1,1,1,1,0
CLI-02947,39,27,anual,boleto,80.95,2259.61,1,1,1,2,0
CLI-02948,60,6,anual,boleto,106.45,678.48,3,1,1,3,0
CLI-02949,32,17,mensal,cartao_credito,124.13,2231.63,5,1,1,3,0
CLI-02950,39,36,mensal,boleto,83.88,2810.25,3,0,0,7,0
CLI-02951,54,2,anual,debito_automatico,97.14,183.93,3,1,1,0,0
CLI-02952,69,52,mensal,cartao_credito,118.97,5896.58,4,1,1,4,0
CLI-02953,59,66,anual,debito_automatico,96.66,6785.94,3,1,1,3,0
CLI-02954,29,52,anual,cartao_credito,79.65,4399.21,3,1,1,4,0
CLI-02955,64,43,anual,cartao_credito,107.6,4622.48,4,1,0,2,0
CLI-02956,66,22,bienal,debito_automatico,78.19,1747.99,2,1,1,1,0
CLI-02957,59,55,mensal,debito_automatico,113.64,6658.87,4,1,1,2,0
CLI-02958,55,67,anual,debito_automatico,106.54,6870.63,1,1,1,1,0
CLI-02959,35,60,anual,debito_automatico,99.54,5435.1,2,1,1,0,0
CLI-02960,62,58,bienal,cartao_credito,93.53,5405.86,5,0,1,2,0
CLI-02961,52,12,anual,debito_automatico,100.03,1299.68,3,1,1,2,0
CLI-02962,47,69,mensal,debito_automatico,36.0,2628.3,2,1,1,2,0
CLI-02963,41,39,bienal,debito_automatico,108.01,4100.02,5,1,1,5,0
CLI-02964,59,13,anual,boleto,120.8,1433.7,4,1,1,4,0
CLI-02965,47,41,mensal,cartao_credito,110.04,4635.19,4,1,1,2,0
CLI-02966,31,57,anual,debito_automatico,80.2,4877.22,1,1,1,0,0
CLI-02967,23,53,bienal,debito_automatico,120.6,6602.66,1,1,1,4,0
CLI-02968,20,12,anual,boleto,51.9,613.47,2,1,1,2,0
CLI-02969,33,13,mensal,boleto,64.38,773.89,3,1,0,3,1
CLI-02970,24,57,anual,cartao_credito,111.64,6886.27,4,1,1,1,0
CLI-02971,69,40,anual,debito_automatico,103.96,3972.07,2,1,0,4,0
CLI-02972,31,45,mensal,cartao_credito,104.78,4455.1,2,1,1,4,0
CLI-02973,26,35,mensal,boleto,74.54,2773.77,2,0,1,3,0
CLI-02974,32,3,mensal,cartao_credito,61.12,201.01,1,1,1,2,1
CLI-02975,38,5,anual,boleto,82.17,424.01,4,1,1,0,0
CLI-02976,52,11,anual,cartao_credito,84.45,952.14,1,1,1,4,0
CLI-02977,19,71,mensal,debito_automatico,58.34,3992.55,1,1,1,2,0
CLI-02978,44,56,mensal,boleto,108.29,5482.57,2,1,1,2,0
CLI-02979,19,10,mensal,boleto,109.56,1028.07,5,0,0,2,0
CLI-02980,52,34,anual,cartao_credito,95.93,3316.7,5,1,0,4,0
CLI-02981,35,67,mensal,debito_automatico,96.01,5984.08,5,1,1,2,0
CLI-02982,31,31,mensal,cartao_credito,55.36,1847.9,2,1,1,3,0
CLI-02983,37,71,mensal,debito_automatico,78.12,5200.58,3,0,0,2,0
CLI-02984,35,66,anual,cartao_credito,90.94,6028.57,4,1,1,2,0
CLI-02985,27,70,mensal,cartao_credito,94.16,6607.04,2,1,1,5,0
CLI-02986,42,41,mensal,debito_automatico,84.02,3516.43,2,0,0,1,0
CLI-02987,19,63,bienal,cartao_credito,60.81,3698.81,1,1,1,3,0
CLI-02988,42,32,mensal,debito_automatico,85.5,2940.4,5,1,1,1,0
CLI-02989,71,20,mensal,cartao_credito,81.26,1607.1,2,1,1,2,0
CLI-02990,50,57,bienal,cartao_credito,52.94,3138.38,3,1,1,1,0
CLI-02991,53,50,mensal,debito_automatico,95.64,4911.99,4,1,0,2,0
CLI-02992,48,25,anual,cartao_credito,116.31,2685.11,3,1,1,3,0
CLI-02993,31,12,mensal,debito_automatico,81.99,1008.01,2,1,1,6,1
CLI-02994,18,71,anual,debito_automatico,89.19,6396.7,2,1,1,0,0
CLI-02995,63,39,mensal,debito_automatico,78.76,3316.51,1,1,1,2,0
CLI-02996,33,17,anual,debito_automatico,66.3,1212.96,3,1,1,1,0
CLI-02997,71,45,mensal,debito_automatico,113.15,4736.3,1,0,1,6,0
CLI-02998,63,11,mensal,cartao_credito,85.85,865.34,3,1,1,2,0
CLI-02999,69,70,anual,boleto,109.93,7378.97,5,1,1,2,0
CLI-03000,20,23,bienal,boleto,96.89,2445.35,5,1,0,1,0
CLI-03001,52,70,mensal,cartao_credito,116.76,7391.15,3,1,1,4,0
CLI-03002,58,38,anual,debito_automatico,48.83,1919.7,1,1,1,0,0
CLI-03003,23,2,mensal,cartao_credito,136.05,278.01,5,1,1,3,0
CLI-03004,42,37,anual,cartao_credito,79.91,3043.35,2,1,1,2,0
CLI-03005,30,49,mensal,cartao_credito,91.33,4223.03,4,1,1,3,0
CLI-03006,70,52,anual,debito_automatico,65.44,3216.89,1,1,1,2,0
CLI-03007,51,33,mensal,cartao_credito,130.17,4236.02,3,1,1,4,0
CLI-03008,25,22,mensal,boleto,69.9,1413.5,4,0,1,1,0
CLI-03009,38,5,mensal,debito_automatico,91.3,417.66,4,1,1,0,0
CLI-03010,51,18,mensal,cartao_credito,60.18,994.06,2,1,1,3,0
CLI-03011,21,38,bienal,boleto,41.75,1609.66,1,1,1,2,0
CLI-03012,42,37,bienal,cartao_credito,128.11,4643.13,4,1,1,0,0
CLI-03013,32,64,anual,debito_automatico,77.46,4752.81,1,1,1,1,0
CLI-03014,21,10,mensal,debito_automatico,62.78,604.67,2,1,1,1,0
CLI-03015,62,42,mensal,cartao_credito,110.58,4372.46,3,1,1,3,0
CLI-03016,29,48,anual,cartao_credito,93.99,4431.67,4,1,1,2,0
CLI-03017,49,44,bienal,cartao_credito,89.07,3686.33,4,1,1,2,0
CLI-03018,49,16,mensal,cartao_credito,113.51,1888.1,4,0,1,1,0
CLI-03019,45,54,anual,cartao_credito,69.56,3473.72,1,1,1,1,0
CLI-03020,30,35,bienal,boleto,82.74,3155.51,4,1,1,2,0
CLI-03021,48,28,bienal,cartao_credito,91.91,2362.36,1,1,1,1,0
CLI-03022,31,2,mensal,cartao_credito,107.17,233.35,5,1,1,0,0
CLI-03023,37,13,mensal,boleto,124.93,1732.35,5,1,1,4,0
CLI-03024,35,41,mensal,debito_automatico,69.94,2971.18,1,0,1,4,0
CLI-03025,46,59,mensal,debito_automatico,130.38,8326.74,5,1,1,4,0
CLI-03026,23,69,mensal,cartao_credito,86.28,5523.75,2,1,1,2,0
CLI-03027,49,53,mensal,debito_automatico,107.19,5313.29,2,1,1,2,0
CLI-03028,46,45,anual,cartao_credito,130.53,5582.69,5,1,1,1,0
CLI-03029,60,20,mensal,debito_automatico,118.73,2253.41,3,1,1,4,0
CLI-03030,19,24,mensal,boleto,79.37,1832.82,1,1,1,2,0
CLI-03031,40,61,anual,debito_automatico,117.65,7285.21,5,1,1,4,0
CLI-03032,36,58,anual,cartao_credito,73.39,3854.94,1,1,1,2,0
CLI-03033,48,27,anual,debito_automatico,92.05,2426.83,5,1,1,1,0
CLI-03034,68,26,mensal,debito_automatico,126.07,3111.56,2,1,1,6,0
CLI-03035,22,7,anual,debito_automatico,78.96,564.51,3,1,1,3,0
CLI-03036,36,42,anual,debito_automatico,96.1,4427.85,1,1,1,4,0
CLI-03037,51,47,mensal,debito_automatico,108.52,5118.45,3,1,1,0,0
CLI-03038,27,53,anual,debito_automatico,89.62,4679.26,2,0,1,5,0
CLI-03039,42,59,mensal,boleto,98.9,5681.34,4,1,0,2,0
CLI-03040,19,38,mensal,boleto,99.1,3980.41,4,1,1,1,0
CLI-03041,28,69,mensal,cartao_credito,64.86,4092.23,1,1,1,5,0
CLI-03042,67,53,mensal,debito_automatico,87.89,5086.51,2,1,1,2,0
CLI-03043,48,15,mensal,cartao_credito,54.37,802.16,1,1,1,0,0
CLI-03044,73,26,anual,boleto,92.95,2326.65,1,1,1,2,0
CLI-03045,32,48,mensal,cartao_credito,73.43,3858.82,1,1,1,0,1
CLI-03046,26,19,bienal,debito_automatico,74.76,1544.27,3,1,1,3,0
CLI-03047,40,9,anual,boleto,84.47,781.81,5,0,1,1,0
CLI-03048,36,64,mensal,cartao_credito,83.36,4821.28,2,1,0,0,0
CLI-03049,26,54,mensal,boleto,92.06,5218.35,3,1,1,2,0
CLI-03050,52,51,anual,debito_automatico,99.64,4914.51,5,1,1,0,0
CLI-03051,38,39,anual,debito_automatico,88.05,3357.22,1,1,0,0,0
CLI-03052,26,4,mensal,debito_automatico,108.97,406.13,4,1,1,2,0
CLI-03053,45,3,mensal,boleto,95.14,286.76,3,1,1,0,0
CLI-03054,63,64,anual,cartao_credito,67.48,4529.95,2,1,1,4,0
CLI-03055,68,29,mensal,debito_automatico,71.2,1971.06,2,0,1,2,0
CLI-03056,24,11,bienal,debito_automatico,82.07,981.98,5,1,1,3,0
CLI-03057,33,58,anual,boleto,90.17,4910.56,3,1,1,4,0
CLI-03058,33,27,mensal,debito_automatico,89.21,2199.72,1,1,1,4,0
CLI-03059,50,21,mensal,debito_automatico,85.78,1853.39,5,1,1,4,0
CLI-03060,21,39,mensal,boleto,74.78,3120.17,2,0,1,1,1
CLI-03061,21,46,anual,boleto,92.94,4662.69,3,1,1,2,0
CLI-03062,56,66,mensal,debito_automatico,113.18,7869.03,4,1,1,0,0
CLI-03063,57,36,mensal,cartao_credito,48.46,1639.76,1,1,1,1,0
CLI-03064,34,65,anual,debito_automatico,130.4,9285.73,2,0,1,3,0
CLI-03065,54,63,mensal,debito_automatico,109.05,7446.47,3,1,1,0,0
CLI-03066,56,35,mensal,debito_automatico,90.02,2938.45,4,1,1,1,0
CLI-03067,69,31,anual,cartao_credito,64.59,2025.83,2,1,1,3,0
CLI-03068,46,28,mensal,cartao_credito,107.67,3048.23,4,1,1,2,0
CLI-03069,69,1,bienal,debito_automatico,95.44,94.34,2,1,1,1,0
CLI-03070,53,25,anual,cartao_credito,90.19,2473.14,5,0,1,1,0
CLI-03071,55,43,mensal,cartao_credito,87.72,3439.74,5,0,1,1,0
CLI-03072,56,67,mensal,debito_automatico,92.13,6329.75,5,1,1,0,0
CLI-03073,67,63,mensal,boleto,95.29,5649.44,3,1,1,1,0
CLI-03074,54,51,anual,debito_automatico,111.54,5719.63,5,0,1,2,0
CLI-03075,69,2,mensal,cartao_credito,137.29,289.94,3,1,1,0,0
CLI-03076,52,64,bienal,cartao_credito,34.7,2108.31,1,1,1,2,0
CLI-03077,24,69,anual,debito_automatico,96.57,6521.21,5,1,1,2,0
CLI-03078,44,9,mensal,boleto,83.42,818.47,3,1,1,1,0
CLI-03079,45,2,anual,debito_automatico,95.73,201.47,2,1,1,2,0
CLI-03080,39,34,mensal,cartao_credito,104.53,3605.71,3,1,0,4,0
CLI-03081,31,60,anual,debito_automatico,90.01,5100.32,3,1,1,0,0
CLI-03082,24,61,anual,boleto,116.22,6983.51,2,1,1,3,0
CLI-03083,54,31,mensal,cartao_credito,71.68,2343.88,3,1,1,2,0
CLI-03084,39,10,mensal,debito_automatico,72.08,767.01,2,1,1,2,0
CLI-03085,22,36,bienal,debito_automatico,75.69,2585.66,4,1,0,4,0
CLI-03086,72,49,anual,cartao_credito,107.07,5416.48,5,1,1,3,0
CLI-03087,19,70,bienal,cartao_credito,71.37,4591.24,1,1,1,2,0
CLI-03088,44,49,mensal,debito_automatico,109.72,4863.61,3,0,1,5,0
CLI-03089,38,3,mensal,cartao_credito,123.07,372.8,2,1,1,1,0
CLI-03090,71,5,mensal,cartao_credito,139.81,660.52,5,1,1,0,0
CLI-03091,55,61,anual,cartao_credito,69.54,3884.69,3,1,1,1,0
CLI-03092,32,26,mensal,cartao_credito,111.07,3020.56,5,1,1,3,0
CLI-03093,38,5,mensal,debito_automatico,117.49,587.21,4,1,0,0,0
CLI-03094,27,15,anual,cartao_credito,107.37,1705.98,3,1,1,0,0
CLI-03095,40,16,mensal,cartao_credito,132.29,2186.04,2,1,1,1,0
CLI-03096,73,1,mensal,boleto,97.6,102.09,4,1,1,1,0
CLI-03097,56,16,mensal,debito_automatico,95.56,1470.05,3,1,1,1,1
CLI-03098,22,37,anual,debito_automatico,154.82,5457.13,5,0,1,0,0
CLI-03099,18,3,mensal,cartao_credito,110.4,337.88,4,1,0,1,0
CLI-03100,30,52,mensal,debito_automatico,74.06,3620.12,2,1,0,1,0
CLI-03101,38,47,mensal,cartao_credito,74.5,3722.38,3,1,1,3,0
CLI-03102,43,13,anual,cartao_credito,114.18,1491.14,5,1,0,1,0
CLI-03103,67,55,anual,debito_automatico,131.33,6828.75,5,1,1,3,0
CLI-03104,62,21,mensal,boleto,123.08,2649.38,4,0,1,1,0
CLI-03105,38,66,mensal,debito_automatico,76.56,5502.71,3,1,1,0,0
CLI-03106,70,54,bienal,cartao_credito,112.07,5545.97,5,1,1,0,0
CLI-03107,35,27,bienal,boleto,92.98,2314.32,4,1,1,3,0
CLI-03108,54,38,anual,cartao_credito,75.04,3047.61,1,1,1,1,0
CLI-03109,62,58,bienal,boleto,128.11,6850.21,5,1,1,3,0
CLI-03110,49,62,anual,debito_automatico,101.0,5685.11,4,1,1,2,0
CLI-03111,53,46,anual,debito_automatico,91.05,4060.92,1,1,1,3,0
CLI-03112,34,11,mensal,debito_automatico,115.65,1263.68,4,1,1,2,0
CLI-03113,52,8,mensal,boleto,97.78,793.1,5,1,1,1,0
CLI-03114,66,71,mensal,boleto,102.58,7293.81,1,1,1,1,0
CLI-03115,28,64,anual,debito_automatico,80.1,5550.03,4,1,1,4,0
CLI-03116,38,21,bienal,debito_automatico,68.73,1520.89,3,1,1,2,0
CLI-03117,69,63,anual,debito_automatico,68.45,4729.62,1,1,1,6,0
CLI-03118,72,64,mensal,debito_automatico,82.5,5255.14,4,1,1,3,0
CLI-03119,70,20,mensal,boleto,106.11,1945.77,3,1,1,4,0
CLI-03120,43,8,mensal,cartao_credito,129.27,1128.38,1,1,1,2,1
CLI-03121,21,58,mensal,cartao_credito,124.56,6507.98,4,1,1,5,0
CLI-03122,51,46,anual,boleto,93.66,4546.26,5,1,1,2,0
CLI-03123,69,31,bienal,boleto,58.04,1630.57,1,1,1,3,0
CLI-03124,65,9,mensal,cartao_credito,97.55,923.82,1,0,1,4,1
CLI-03125,35,15,mensal,cartao_credito,70.33,1147.35,3,1,1,2,0
CLI-03126,57,26,anual,boleto,82.3,2092.41,4,1,1,0,0
CLI-03127,52,10,mensal,debito_automatico,117.38,1112.99,5,1,1,0,0
CLI-03128,58,29,bienal,debito_automatico,83.16,2279.62,3,0,1,2,0
CLI-03129,46,36,mensal,cartao_credito,80.39,2889.25,1,1,1,2,0
CLI-03130,69,37,mensal,boleto,87.39,3020.6,3,1,1,1,0
CLI-03131,46,71,mensal,cartao_credito,93.44,6863.68,3,1,0,3,0
CLI-03132,55,23,mensal,cartao_credito,111.49,2496.75,3,1,1,2,0
CLI-03133,59,41,anual,cartao_credito,90.43,3576.46,1,0,0,1,0
CLI-03134,38,28,mensal,boleto,104.34,2898.9,2,1,1,4,0
CLI-03135,59,48,mensal,debito_automatico,106.79,5169.58,3,1,1,0,0
CLI-03136,30,38,mensal,boleto,100.17,3533.86,2,1,1,0,0
CLI-03137,66,31,mensal,debito_automatico,109.96,3550.4,5,0,1,1,0
CLI-03138,58,14,mensal,boleto,80.91,1219.5,5,1,1,4,0
CLI-03139,34,29,mensal,boleto,107.85,2988.77,5,0,0,1,0
CLI-03140,73,51,anual,boleto,108.32,5171.2,4,1,1,3,0
CLI-03141,26,49,bienal,boleto,79.48,4097.43,1,1,1,0,0
CLI-03142,58,43,mensal,debito_automatico,94.4,3802.29,2,1,1,4,0
CLI-03143,18,5,mensal,debito_automatico,143.22,650.4,4,0,1,0,0
CLI-03144,19,42,mensal,boleto,75.97,3266.83,2,1,1,3,0
CLI-03145,65,7,mensal,boleto,69.9,463.83,1,0,1,2,0
CLI-03146,46,42,anual,debito_automatico,118.17,4637.37,3,1,1,1,0
CLI-03147,50,36,anual,cartao_credito,104.49,4123.96,4,1,0,0,0
CLI-03148,27,27,anual,debito_automatico,87.09,2253.55,1,1,1,1,0
CLI-03149,67,58,mensal,debito_automatico,90.16,5651.22,4,0,1,2,0
CLI-03150,57,46,mensal,cartao_credito,95.35,4103.83,5,1,1,2,0
CLI-03151,38,66,bienal,boleto,77.86,5466.59,4,1,1,5,1
CLI-03152,45,25,mensal,cartao_credito,97.45,2437.23,3,1,1,3,0
CLI-03153,28,27,mensal,debito_automatico,74.43,1840.24,3,1,1,3,0
CLI-03154,72,1,bienal,debito_automatico,63.97,66.96,2,0,1,1,0
CLI-03155,51,42,anual,debito_automatico,115.22,5218.71,4,1,1,1,0
CLI-03156,25,52,anual,cartao_credito,97.31,4719.09,5,1,1,0,0
CLI-03157,39,25,mensal,debito_automatico,70.0,1828.96,3,1,1,5,0
CLI-03158,25,54,mensal,cartao_credito,59.93,3200.66,2,1,1,2,0
CLI-03159,66,67,mensal,cartao_credito,128.23,9027.63,5,1,1,1,0
CLI-03160,32,6,anual,cartao_credito,107.87,674.91,5,1,1,1,0
CLI-03161,34,58,mensal,cartao_credito,102.01,5356.4,5,0,1,5,0
CLI-03162,40,70,anual,cartao_credito,81.43,5333.84,1,0,1,2,0
CLI-03163,41,53,anual,debito_automatico,95.53,5033.75,3,1,0,3,0
CLI-03164,62,66,mensal,boleto,67.41,4834.88,1,1,1,1,0
CLI-03165,36,58,mensal,debito_automatico,71.33,4006.47,1,0,1,3,0
CLI-03166,22,2,mensal,debito_automatico,108.61,222.82,3,0,1,6,0
CLI-03167,49,22,anual,debito_automatico,118.5,2352.6,4,1,0,5,0
CLI-03168,61,37,anual,boleto,69.24,2670.06,2,1,1,2,0
CLI-03169,18,20,anual,debito_automatico,119.59,2441.1,3,1,1,3,0
CLI-03170,40,24,mensal,debito_automatico,126.18,3158.78,2,1,1,1,1
CLI-03171,54,65,mensal,cartao_credito,96.17,6756.96,4,0,1,3,0
CLI-03172,25,65,anual,cartao_credito,87.69,5296.87,3,1,1,4,0
CLI-03173,30,1,mensal,debito_automatico,92.04,87.65,5,1,1,2,0
CLI-03174,25,3,anual,debito_automatico,80.63,265.87,3,1,1,0,0
CLI-03175,74,46,anual,boleto,108.47,4646.62,4,1,1,2,0
CLI-03176,40,55,mensal,cartao_credito,124.34,7140.46,1,1,0,0,0
CLI-03177,60,64,mensal,cartao_credito,108.57,7261.27,3,1,1,2,0
CLI-03178,18,45,mensal,debito_automatico,103.36,4821.43,5,1,1,1,0
CLI-03179,62,26,mensal,boleto,85.51,2102.07,3,1,1,3,0
CLI-03180,68,65,anual,debito_automatico,64.72,3967.13,1,1,0,1,0
CLI-03181,41,24,anual,debito_automatico,115.2,2856.78,3,1,1,6,0
CLI-03182,52,35,bienal,cartao_credito,105.14,3448.99,5,1,1,1,0
CLI-03183,41,24,anual,debito_automatico,111.09,2752.31,4,1,1,3,0
CLI-03184,34,28,mensal,boleto,105.27,2943.16,5,0,1,5,0
